data,temperaturaMit,humitatMit,pressioMit,ventMit,ventGrausMit,plujaMaxIntensitat,plujaAvui,plujaMes,plujaAny,radSolarMax,temperaturaMax,temperaturaMin,humitatMax,humitatDataMax,humitatMin,humitatDataMin,pressioMax,pressioDataMax,pressioMin,pressioDataMin,ventMax,ventDirMax,temperaturaDataMax,temperaturaDataMin,ventDataMax,fuelMit,fuelMax,fuelMin,temperaturaSol10Mit,temperaturaSol10Max,temperaturaSol10Min,temperaturaSolM15Mit,temperaturaSolM15Max,temperaturaSolM15Min,ventDesviacioMit,ventDesviacioMax,ventDesviacioMin 
2021-12-29 23:59:59,13.7,63.6,1021.8,6.7,225.9,0.0,0.0,1.7,482.6,509.9,20.5,7.4,80.6,2021-12-29 07:45:00,41.1,2021-12-29 12:55:00,1025.0,2021-12-29 19:00:00,1019.0,2021-12-29 00:05:00,41.3,203.7,2021-12-29 12:55:00,2021-12-29 07:40:00,2021-12-29 00:40:00,,,,,,,,,,21.0,86.5,2.7
2021-12-30 23:59:59,11.2,70.8,1025.0,8.4,217.6,0.0,0.0,1.7,482.6,452.7,20.9,7.3,82.5,2021-12-30 19:50:00,40.7,2021-12-30 13:15:00,1027.0,2021-12-30 20:50:00,1024.0,2021-12-30 00:00:00,21.9,237.7,2021-12-30 13:20:00,2021-12-30 05:50:00,2021-12-30 04:10:00,,,,,,,,,,11.4,38.8,2.2
2021-12-31 23:59:59,10.1,66.1,1028.1,9.1,216.6,0.0,0.0,0.0,0.0,412.7,18.9,6.1,82.7,2021-12-31 18:00:00,33.9,2021-12-31 23:45:00,1030.0,2021-12-31 17:45:00,1025.0,2021-12-31 00:00:00,26.1,222.3,2021-12-31 12:50:00,2021-12-31 17:55:00,2021-12-31 23:20:00,,,,,,,,,,12.1,37.2,3.3
2022-01-01 23:59:59,8.1,67.1,1028.4,6.6,216.4,0.0,0.0,0.0,0.0,424.7,16.1,1.5,91.2,2022-01-01 23:50:00,34.8,2022-01-01 00:00:00,1030.0,2022-01-01 10:05:00,1027.0,2022-01-01 05:00:00,23.6,233.8,2022-01-01 13:30:00,2022-01-01 23:55:00,2022-01-01 00:55:00,,,,,,,,,,13.7,73.8,1.5
2022-01-02 23:59:59,5.7,85.4,1029.4,5.5,231.5,0.0,0.0,0.0,0.0,568.0,13.4,0.1,96.1,2022-01-02 08:40:00,67.0,2022-01-02 12:00:00,1031.0,2022-01-02 09:25:00,1028.0,2022-01-02 00:00:00,20.1,239.6,2022-01-02 13:20:00,2022-01-02 05:55:00,2022-01-02 21:40:00,,,,,,,,,,14.2,52.5,0.0
2022-01-03 23:59:59,8.9,76.1,1024.7,6.7,208.7,0.0,0.0,0.0,0.0,459.0,16.7,4.4,91.9,2022-01-03 23:20:00,46.8,2022-01-03 12:05:00,1030.0,2022-01-03 00:00:00,1018.0,2022-01-03 23:20:00,21.5,236.4,2022-01-03 13:00:00,2022-01-03 07:45:00,2022-01-03 01:15:00,,,,,,,,,,15.1,55.4,1.4
2022-01-04 23:59:59,13.9,51.5,1011.5,5.7,225.1,0.0,0.0,0.0,0.0,494.9,21.8,5.3,92.1,2022-01-04 01:20:00,25.5,2022-01-04 14:35:00,1018.0,2022-01-04 00:00:00,1007.0,2022-01-04 21:30:00,43.7,229.1,2022-01-04 13:05:00,2022-01-04 00:50:00,2022-01-04 11:50:00,,,,,,,,,,37.9,99.3,2.9
2022-01-05 23:59:59,6.5,88.6,1011.9,4.1,225.3,0.6,10.7,10.7,10.7,432.3,9.4,-0.2,94.9,2022-01-05 21:55:00,72.0,2022-01-05 00:00:00,1017.0,2022-01-05 23:00:00,1007.0,2022-01-05 01:00:00,21.5,72.7,2022-01-05 13:15:00,2022-01-05 23:45:00,2022-01-05 07:15:00,,,,,,,,,,18.7,80.2,2.4
2022-01-06 23:59:59,1.7,72.3,1018.5,6.8,218.6,0.2,0.3,11.0,11.0,448.6,9.9,-3.2,93.9,2022-01-06 03:00:00,29.9,2022-01-06 11:10:00,1023.0,2022-01-06 22:50:00,1012.0,2022-01-06 00:00:00,21.2,221.6,2022-01-06 13:30:00,2022-01-06 07:35:00,2022-01-06 21:20:00,,,,,,,,,,17.7,66.4,4.5
2022-01-07 23:59:59,1.9,71.0,1024.0,5.9,227.1,0.0,0.0,11.0,11.0,440.1,9.9,-2.3,92.8,2022-01-07 21:35:00,43.3,2022-01-07 10:50:00,1026.0,2022-01-07 16:10:00,1022.0,2022-01-07 00:00:00,18.7,245.9,2022-01-07 13:55:00,2022-01-07 07:25:00,2022-01-07 00:25:00,,,,,,,,,,17.9,95.0,4.3
2022-01-08 23:59:59,6.0,61.6,1022.2,7.9,224.8,0.0,0.0,11.0,11.0,450.4,11.9,-1.8,91.6,2022-01-08 02:05:00,37.0,2022-01-08 11:00:00,1026.0,2022-01-08 00:05:00,1016.0,2022-01-08 23:40:00,38.8,221.5,2022-01-08 14:25:00,2022-01-08 01:55:00,2022-01-08 11:15:00,,,,,,,,,,24.4,98.0,5.4
2022-01-09 23:59:59,7.3,65.6,1014.9,7.8,219.4,0.0,0.0,11.0,11.0,485.6,13.2,2.2,86.5,2022-01-09 00:00:00,45.7,2022-01-09 13:50:00,1017.0,2022-01-09 00:25:00,1013.0,2022-01-09 13:00:00,48.0,227.3,2022-01-09 13:30:00,2022-01-09 00:00:00,2022-01-09 04:15:00,,,,,,,,,,21.6,83.0,3.9
2022-01-10 23:59:59,6.8,89.6,1016.9,3.6,215.5,0.1,1.1,12.1,12.1,53.5,7.8,2.5,94.2,2022-01-10 17:45:00,77.9,2022-01-10 01:25:00,1023.0,2022-01-10 22:10:00,1012.0,2022-01-10 02:50:00,22.2,223.8,2022-01-10 10:35:00,2022-01-10 23:50:00,2022-01-10 23:45:00,,,,,,,,,,15.5,81.0,0.0
2022-01-11 23:59:59,4.5,69.3,1024.9,8.5,211.5,0.0,0.0,12.1,12.1,458.8,12.9,-0.7,88.1,2022-01-11 19:15:00,39.6,2022-01-11 14:05:00,1029.0,2022-01-11 23:25:00,1023.0,2022-01-11 00:00:00,24.7,232.1,2022-01-11 13:40:00,2022-01-11 07:00:00,2022-01-11 00:50:00,,,,,,,,,,13.7,45.7,4.3
2022-01-12 23:59:59,3.1,81.8,1031.0,6.2,205.2,0.0,0.0,12.1,12.1,458.8,11.0,-1.4,96.2,2022-01-12 07:00:00,44.2,2022-01-12 13:25:00,1035.0,2022-01-12 23:15:00,1028.0,2022-01-12 00:00:00,17.6,51.2,2022-01-12 13:25:00,2022-01-12 23:00:00,2022-01-12 12:05:00,,,,,,,,,,15.0,45.9,0.0
2022-01-13 23:59:59,2.4,70.6,1035.5,8.4,218.6,0.0,0.0,12.1,12.1,465.3,11.6,-2.3,96.1,2022-01-13 01:00:00,38.0,2022-01-13 14:00:00,1038.0,2022-01-13 18:40:00,1034.0,2022-01-13 00:00:00,25.0,232.0,2022-01-13 14:00:00,2022-01-13 03:30:00,2022-01-13 23:00:00,,,,,,,,,,13.1,62.1,4.3
2022-01-14 23:59:59,3.3,64.0,1034.2,8.9,217.5,0.0,0.0,12.1,12.1,462.3,11.8,-2.3,91.5,2022-01-14 22:50:00,37.2,2022-01-14 11:55:00,1037.0,2022-01-14 00:00:00,1031.0,2022-01-14 22:05:00,25.0,240.0,2022-01-14 12:10:00,2022-01-14 22:35:00,2022-01-14 04:55:00,,,,,,,,,,13.9,40.1,4.6
2022-01-15 23:59:59,4.0,55.5,1028.1,7.4,225.1,0.4,0.7,12.8,12.8,470.0,13.2,-1.2,84.2,2022-01-15 00:00:00,27.6,2022-01-15 13:05:00,1031.0,2022-01-15 00:05:00,1026.0,2022-01-15 13:25:00,21.2,221.6,2022-01-15 13:05:00,2022-01-15 07:25:00,2022-01-15 19:00:00,,,,,,,,,,16.1,55.8,3.2
2022-01-16 23:59:59,3.6,53.2,1030.4,9.8,228.8,0.0,0.0,12.8,12.8,474.9,12.6,-0.7,70.7,2022-01-16 00:30:00,25.1,2022-01-16 12:30:00,1034.0,2022-01-16 21:35:00,1027.0,2022-01-16 00:50:00,23.6,228.5,2022-01-16 13:10:00,2022-01-16 23:40:00,2022-01-16 03:50:00,,,,,,,,,,12.7,41.0,3.1
2022-01-17 23:59:59,3.9,50.2,1032.5,9.0,214.2,0.0,0.0,12.8,12.8,470.8,13.5,-1.7,73.3,2022-01-17 02:05:00,24.2,2022-01-17 14:20:00,1035.0,2022-01-17 10:10:00,1031.0,2022-01-17 13:10:00,22.9,219.9,2022-01-17 12:25:00,2022-01-17 02:05:00,2022-01-17 06:15:00,,,,,,,,,,12.5,71.8,3.2
2022-01-18 23:59:59,4.1,65.9,1032.1,8.7,209.6,0.0,0.0,12.8,12.8,457.9,11.6,-1.1,92.1,2022-01-18 23:15:00,39.7,2022-01-18 10:40:00,1035.0,2022-01-18 20:45:00,1030.0,2022-01-18 03:00:00,22.2,206.0,2022-01-18 12:25:00,2022-01-18 03:45:00,2022-01-18 06:40:00,,,,,,,,,,12.6,35.9,1.2
2022-01-19 23:59:59,4.7,78.1,1032.1,6.8,213.9,0.1,0.1,12.9,12.9,461.0,11.4,-0.4,95.7,2022-01-19 06:10:00,49.9,2022-01-19 12:40:00,1034.0,2022-01-19 00:00:00,1030.0,2022-01-19 14:45:00,21.2,209.4,2022-01-19 13:10:00,2022-01-19 06:00:00,2022-01-19 07:10:00,,,,,,,,,,15.9,81.9,2.9
2022-01-20 23:59:59,4.6,77.7,1027.9,7.4,227.7,0.0,0.0,12.9,12.9,507.8,13.7,-0.1,94.4,2022-01-20 03:30:00,38.4,2022-01-20 13:55:00,1031.0,2022-01-20 00:05:00,1025.0,2022-01-20 15:20:00,22.9,213.2,2022-01-20 13:55:00,2022-01-20 02:30:00,2022-01-20 09:55:00,,,,,,,,,,14.9,71.1,2.7
2022-01-21 23:59:59,3.9,75.9,1027.0,6.0,216.4,0.0,0.0,12.9,12.9,468.3,10.4,-2.1,93.8,2022-01-21 08:45:00,47.4,2022-01-21 17:15:00,1031.0,2022-01-21 20:45:00,1025.0,2022-01-21 00:35:00,23.3,231.0,2022-01-21 13:05:00,2022-01-21 22:50:00,2022-01-21 09:55:00,,,,,,,,,,15.2,46.1,0.0
2022-01-22 23:59:59,2.3,76.6,1030.8,7.2,216.3,0.1,0.1,13.0,13.0,470.3,10.4,-2.8,94.8,2022-01-22 05:30:00,38.5,2022-01-22 14:05:00,1033.0,2022-01-22 07:40:00,1029.0,2022-01-22 13:10:00,22.6,216.4,2022-01-22 13:15:00,2022-01-22 03:00:00,2022-01-22 23:20:00,,,,,,,,,,14.4,69.6,3.5
2022-01-23 23:59:59,3.0,74.3,1030.2,8.2,216.6,0.0,0.0,13.0,13.0,487.2,11.8,-1.8,93.8,2022-01-23 23:40:00,41.0,2022-01-23 12:55:00,1032.0,2022-01-23 00:00:00,1028.0,2022-01-23 13:15:00,23.3,59.1,2022-01-23 13:30:00,2022-01-23 05:25:00,2022-01-23 13:50:00,,,,,,,,,,13.3,51.3,4.5
2022-01-24 23:59:59,3.6,81.2,1031.2,7.7,213.2,0.1,0.1,13.1,13.1,488.7,13.0,-1.4,94.3,2022-01-24 05:35:00,49.3,2022-01-24 13:50:00,1034.0,2022-01-24 20:45:00,1029.0,2022-01-24 13:10:00,17.3,233.3,2022-01-24 13:50:00,2022-01-24 05:25:00,2022-01-24 00:25:00,,,,,,,,,,12.9,57.8,0.0
2022-01-25 23:59:59,3.8,81.8,1033.9,7.6,211.6,0.1,0.1,13.2,13.2,483.4,12.4,-1.1,95.2,2022-01-25 03:10:00,55.8,2022-01-25 11:55:00,1035.0,2022-01-25 01:40:00,1033.0,2022-01-25 00:25:00,20.1,233.7,2022-01-25 14:20:00,2022-01-25 03:00:00,2022-01-25 20:30:00,,,,,,,,,,12.6,39.5,2.7
2022-01-26 23:59:59,4.8,65.1,1031.3,7.4,212.7,0.0,0.0,13.2,13.2,507.1,15.1,-2.3,91.0,2022-01-26 06:40:00,33.6,2022-01-26 13:55:00,1034.0,2022-01-26 00:00:00,1030.0,2022-01-26 13:30:00,18.7,232.1,2022-01-26 13:15:00,2022-01-26 06:20:00,2022-01-26 02:15:00,,,,,,,,,,12.0,32.5,4.0
2022-01-27 23:59:59,6.2,56.1,1030.4,9.4,210.9,0.0,0.0,13.2,13.2,516.2,15.8,1.0,77.8,2022-01-27 18:50:00,33.4,2022-01-27 12:55:00,1032.0,2022-01-27 09:45:00,1029.0,2022-01-27 13:10:00,25.4,223.9,2022-01-27 13:50:00,2022-01-27 07:05:00,2022-01-27 04:25:00,,,,,,,,,,11.5,28.7,2.7
2022-01-28 23:59:59,7.5,42.2,1031.3,9.7,215.0,0.0,0.0,13.2,13.2,527.5,19.1,0.3,68.7,2022-01-28 04:00:00,15.1,2022-01-28 14:05:00,1034.0,2022-01-28 22:35:00,1029.0,2022-01-28 13:45:00,25.0,230.5,2022-01-28 13:00:00,2022-01-28 04:00:00,2022-01-28 20:05:00,,,,,,,,,,13.9,55.8,5.0
2022-01-29 23:59:59,8.2,40.9,1033.0,9.4,229.8,0.0,0.0,13.2,13.2,525.1,18.4,2.8,62.1,2022-01-29 21:30:00,15.7,2022-01-29 12:00:00,1035.0,2022-01-29 08:00:00,1032.0,2022-01-29 00:25:00,23.6,224.0,2022-01-29 11:55:00,2022-01-29 01:00:00,2022-01-29 02:55:00,,,,,,,,,,13.6,66.1,4.0
2022-01-30 23:59:59,8.2,46.9,1027.7,9.2,211.8,0.0,0.0,13.2,13.2,526.4,19.5,1.3,69.3,2022-01-30 03:40:00,20.1,2022-01-30 14:15:00,1032.0,2022-01-30 00:00:00,1024.0,2022-01-30 22:35:00,22.9,200.5,2022-01-30 14:30:00,2022-01-30 03:40:00,2022-01-30 02:05:00,,,,,,,,,,13.0,46.3,3.3
2022-01-31 23:59:59,6.4,70.9,1022.6,7.5,212.4,0.0,0.0,0.0,13.2,545.0,14.4,-0.8,91.4,2022-01-31 20:50:00,54.0,2022-01-31 01:55:00,1025.0,2022-01-31 00:00:00,1020.0,2022-01-31 16:05:00,19.8,249.2,2022-01-31 14:50:00,2022-01-31 07:20:00,2022-01-31 19:45:00,,,,,,,,,,14.5,61.2,0.0
2022-02-01 23:59:59,6.9,69.9,1024.8,7.0,220.5,0.0,0.0,0.0,13.2,516.9,14.3,0.7,95.3,2022-02-01 06:25:00,36.6,2022-02-01 13:30:00,1027.0,2022-02-01 18:30:00,1023.0,2022-02-01 00:00:00,38.4,226.5,2022-02-01 14:30:00,2022-02-01 06:55:00,2022-02-01 23:25:00,,,,,,,,,,20.8,69.0,4.9
2022-02-02 23:59:59,10.4,52.8,1025.0,7.9,219.3,0.0,0.0,0.0,13.2,541.7,18.5,3.9,71.6,2022-02-02 17:20:00,36.0,2022-02-02 13:40:00,1027.0,2022-02-02 00:00:00,1024.0,2022-02-02 03:45:00,37.4,199.4,2022-02-02 13:40:00,2022-02-02 23:55:00,2022-02-02 00:10:00,,,,,,,,,,19.5,58.1,3.9
2022-02-03 23:59:59,8.4,58.4,1022.3,6.3,211.6,0.0,0.0,0.0,13.2,542.5,19.5,0.1,84.5,2022-02-03 23:50:00,23.9,2022-02-03 13:30:00,1025.0,2022-02-03 00:10:00,1019.0,2022-02-03 13:40:00,19.1,212.8,2022-02-03 14:00:00,2022-02-03 07:15:00,2022-02-03 01:00:00,,,,,,,,,,14.5,41.1,1.6
2022-02-04 23:59:59,8.1,71.5,1022.2,5.5,220.4,0.0,0.0,0.0,13.2,613.2,16.2,2.1,91.1,2022-02-04 06:50:00,38.3,2022-02-04 12:55:00,1025.0,2022-02-04 21:35:00,1020.0,2022-02-04 13:20:00,16.9,52.9,2022-02-04 12:55:00,2022-02-04 06:10:00,2022-02-04 12:15:00,,,,,,,,,,13.9,43.4,0.0
2022-02-05 23:59:59,8.5,77.7,1026.2,5.5,201.2,0.0,0.0,0.0,13.2,315.2,12.5,5.8,89.2,2022-02-05 23:55:00,63.0,2022-02-05 12:05:00,1030.0,2022-02-05 20:55:00,1024.0,2022-02-05 00:00:00,18.0,237.4,2022-02-05 12:05:00,2022-02-05 23:55:00,2022-02-05 19:05:00,,,,,,,,,,13.8,43.1,0.0
2022-02-06 23:59:59,6.9,73.8,1028.6,7.5,223.9,0.0,0.0,0.0,13.2,542.8,14.3,1.4,95.8,2022-02-06 07:25:00,38.0,2022-02-06 14:50:00,1031.0,2022-02-06 21:15:00,1026.0,2022-02-06 13:55:00,26.1,226.7,2022-02-06 13:25:00,2022-02-06 07:15:00,2022-02-06 08:25:00,,,,,,,,,,15.7,65.7,3.2
2022-02-07 23:59:59,7.4,69.1,1027.9,6.1,225.7,0.0,0.0,0.0,13.2,560.7,16.7,1.1,91.4,2022-02-07 07:00:00,34.2,2022-02-07 13:10:00,1032.0,2022-02-07 22:35:00,1026.0,2022-02-07 04:55:00,19.4,59.6,2022-02-07 14:00:00,2022-02-07 06:45:00,2022-02-07 12:35:00,,,,,,,,,,19.0,81.2,3.8
2022-02-08 23:59:59,7.3,74.7,1033.1,7.5,209.3,0.0,0.0,0.0,13.2,560.0,16.1,1.1,89.5,2022-02-08 07:05:00,48.7,2022-02-08 13:35:00,1035.0,2022-02-08 10:00:00,1031.0,2022-02-08 00:00:00,20.8,61.8,2022-02-08 14:20:00,2022-02-08 06:55:00,2022-02-08 13:10:00,,,,,,,,,,14.6,59.1,4.2
2022-02-09 23:59:59,6.3,75.1,1032.2,5.3,207.8,0.0,0.0,0.0,13.2,571.0,16.9,0.1,96.1,2022-02-09 08:00:00,40.8,2022-02-09 14:20:00,1034.0,2022-02-09 00:00:00,1030.0,2022-02-09 14:00:00,16.6,205.7,2022-02-09 14:20:00,2022-02-09 06:35:00,2022-02-09 21:15:00,,,,,,,,,,18.3,67.4,4.2
2022-02-10 23:59:59,6.2,65.4,1029.3,7.9,212.7,0.0,0.0,0.0,13.2,582.3,15.2,-1.6,83.1,2022-02-10 06:25:00,40.9,2022-02-10 15:00:00,1032.0,2022-02-10 00:00:00,1027.0,2022-02-10 13:55:00,20.1,61.2,2022-02-10 14:00:00,2022-02-10 06:20:00,2022-02-10 13:45:00,,,,,,,,,,14.2,36.6,3.5
2022-02-11 23:59:59,8.9,66.2,1027.6,7.3,213.4,0.0,0.0,0.0,13.2,647.2,16.5,3.6,91.0,2022-02-11 22:45:00,40.3,2022-02-11 14:20:00,1029.0,2022-02-11 07:05:00,1026.0,2022-02-11 12:50:00,24.3,237.7,2022-02-11 13:35:00,2022-02-11 07:05:00,2022-02-11 01:25:00,,,,,,,,,,15.0,41.6,3.1
2022-02-12 23:59:59,7.2,81.9,1027.3,4.5,218.2,0.1,0.1,0.1,13.3,566.7,11.3,4.6,94.6,2022-02-12 23:25:00,61.1,2022-02-12 11:20:00,1029.0,2022-02-12 00:00:00,1026.0,2022-02-12 13:40:00,21.9,60.1,2022-02-12 13:25:00,2022-02-12 23:10:00,2022-02-12 13:35:00,,,,,,,,,,17.6,69.7,2.4
2022-02-13 23:59:59,9.1,78.7,1021.8,4.9,219.9,0.1,0.4,0.5,13.7,563.7,14.8,3.5,95.8,2022-02-13 07:30:00,51.7,2022-02-13 13:25:00,1027.0,2022-02-13 00:00:00,1016.0,2022-02-13 23:40:00,36.7,220.6,2022-02-13 13:20:00,2022-02-13 03:35:00,2022-02-13 20:10:00,,,,,,,,,,36.8,91.7,3.8
2022-02-14 23:59:59,8.8,73.1,1015.5,5.5,221.6,2.1,13.4,13.9,27.1,740.9,15.3,1.9,96.0,2022-02-14 21:45:00,30.9,2022-02-14 13:50:00,1020.0,2022-02-14 22:05:00,1013.0,2022-02-14 04:05:00,34.9,223.6,2022-02-14 10:40:00,2022-02-14 21:30:00,2022-02-14 13:50:00,,,,,,,,,,32.4,92.3,1.5
2022-02-15 23:59:59,6.3,77.0,1023.2,7.4,214.6,0.1,0.2,14.1,27.3,610.2,15.4,0.5,96.8,2022-02-15 07:30:00,24.1,2022-02-15 13:45:00,1027.0,2022-02-15 21:30:00,1020.0,2022-02-15 00:00:00,24.3,231.5,2022-02-15 13:30:00,2022-02-15 07:05:00,2022-02-15 14:30:00,,,,,,,,,,17.8,98.7,2.8
2022-02-16 23:59:59,7.9,69.5,1023.8,6.7,220.7,0.0,0.0,14.1,27.3,595.3,16.1,2.4,91.3,2022-02-16 02:05:00,33.5,2022-02-16 15:25:00,1026.0,2022-02-16 00:00:00,1021.0,2022-02-16 14:00:00,24.3,209.2,2022-02-16 13:20:00,2022-02-16 01:45:00,2022-02-16 15:25:00,,,,,,,,,,16.8,71.6,3.5
2022-02-17 23:59:59,10.6,68.6,1024.2,8.0,215.4,0.0,0.0,14.1,27.3,740.4,20.7,4.3,92.5,2022-02-17 02:00:00,28.4,2022-02-17 13:55:00,1026.0,2022-02-17 07:15:00,1023.0,2022-02-17 00:10:00,31.4,241.0,2022-02-17 13:25:00,2022-02-17 01:50:00,2022-02-17 11:05:00,,,,,,,,,,16.8,53.0,3.9
2022-02-18 23:59:59,12.5,68.7,1019.0,6.1,216.7,0.0,0.0,14.1,27.3,644.1,25.2,4.2,94.8,2022-02-18 06:05:00,14.8,2022-02-18 14:45:00,1025.0,2022-02-18 00:10:00,1015.0,2022-02-18 13:45:00,33.2,217.5,2022-02-18 13:25:00,2022-02-18 05:20:00,2022-02-18 12:45:00,,,,,,,,,,24.0,87.5,4.5
2022-02-19 23:59:59,7.5,89.6,1022.7,3.0,216.2,0.2,1.1,15.2,28.4,95.9,9.1,6.1,95.0,2022-02-19 21:25:00,71.8,2022-02-19 12:30:00,1027.0,2022-02-19 21:55:00,1019.0,2022-02-19 02:50:00,14.8,226.4,2022-02-19 10:10:00,2022-02-19 22:20:00,2022-02-19 01:35:00,,,,,,,,,,13.9,65.0,0.0
2022-02-20 23:59:59,7.6,77.3,1027.7,7.1,233.5,0.1,0.1,15.3,28.5,631.1,15.4,1.7,96.2,2022-02-20 07:00:00,48.3,2022-02-20 13:55:00,1030.0,2022-02-20 09:20:00,1026.0,2022-02-20 00:05:00,24.0,219.9,2022-02-20 13:55:00,2022-02-20 06:10:00,2022-02-20 07:05:00,,,,,,,,,,15.8,55.4,3.4
2022-02-21 23:59:59,8.9,64.9,1024.5,7.6,217.0,0.0,0.0,15.3,28.5,645.5,19.0,3.1,87.5,2022-02-21 04:25:00,29.5,2022-02-21 14:45:00,1028.0,2022-02-21 02:15:00,1021.0,2022-02-21 13:05:00,24.3,232.3,2022-02-21 14:45:00,2022-02-21 00:10:00,2022-02-21 09:30:00,,,,,,,,,,18.2,73.4,4.3
2022-02-22 23:59:59,8.2,66.0,1027.9,7.5,214.2,0.0,0.0,15.3,28.5,727.0,16.6,1.1,92.4,2022-02-22 04:25:00,31.3,2022-02-22 15:45:00,1030.0,2022-02-22 21:05:00,1026.0,2022-02-22 15:20:00,25.8,223.3,2022-02-22 12:20:00,2022-02-22 06:15:00,2022-02-22 08:10:00,,,,,,,,,,16.6,68.0,4.0
2022-02-23 23:59:59,8.6,68.1,1026.9,7.7,218.5,0.0,0.0,15.3,28.5,658.6,18.0,2.3,90.5,2022-02-23 06:50:00,34.3,2022-02-23 13:35:00,1030.0,2022-02-23 00:00:00,1024.0,2022-02-23 14:35:00,24.3,66.0,2022-02-23 13:30:00,2022-02-23 06:45:00,2022-02-23 14:35:00,,,,,,,,,,16.1,89.0,3.6
2022-02-24 23:59:59,10.0,71.5,1023.6,4.9,217.6,3.1,8.8,24.1,37.3,690.7,18.0,4.3,91.7,2022-02-24 05:25:00,34.2,2022-02-24 11:10:00,1027.0,2022-02-24 23:45:00,1022.0,2022-02-24 03:25:00,22.2,59.2,2022-02-24 13:50:00,2022-02-24 03:05:00,2022-02-24 14:00:00,,,,,,,,,,17.8,69.7,0.6
2022-02-25 23:59:59,7.5,77.7,1026.6,6.1,211.6,0.0,0.0,24.1,37.3,709.9,12.8,3.6,93.4,2022-02-25 05:30:00,49.5,2022-02-25 15:55:00,1029.0,2022-02-25 20:10:00,1025.0,2022-02-25 00:50:00,17.6,204.8,2022-02-25 13:30:00,2022-02-25 22:35:00,2022-02-25 21:55:00,,,,,,,,,,15.9,45.8,3.3
2022-02-26 23:59:59,8.4,55.0,1026.7,4.3,224.8,0.0,0.0,24.1,37.3,744.9,13.4,3.9,84.4,2022-02-26 05:45:00,25.8,2022-02-26 13:05:00,1029.0,2022-02-26 08:05:00,1025.0,2022-02-26 13:25:00,32.8,61.6,2022-02-26 13:30:00,2022-02-26 23:55:00,2022-02-26 15:35:00,,,,,,,,,,25.2,84.3,2.5
2022-02-27 23:59:59,7.1,61.9,1025.4,6.1,226.3,0.0,0.0,24.1,37.3,764.1,16.0,-0.3,78.7,2022-02-27 05:55:00,35.6,2022-02-27 13:30:00,1029.0,2022-02-27 23:50:00,1023.0,2022-02-27 12:40:00,25.4,73.7,2022-02-27 13:40:00,2022-02-27 05:55:00,2022-02-27 12:45:00,,,,,,,,,,19.3,66.6,2.0
2022-02-28 23:59:59,8.5,69.5,1027.9,5.4,228.1,0.0,0.0,0.0,37.3,848.0,14.6,3.1,90.3,2022-02-28 23:50:00,46.0,2022-02-28 13:20:00,1030.0,2022-02-28 07:45:00,1026.0,2022-02-28 14:20:00,21.2,62.6,2022-02-28 12:50:00,2022-02-28 23:35:00,2022-02-28 12:45:00,,,,,,,,,,16.0,68.6,0.6
2022-03-01 23:59:59,8.8,70.9,1027.4,5.6,215.6,0.0,0.0,0.0,37.3,768.7,15.4,2.0,92.0,2022-03-01 04:50:00,42.3,2022-03-01 13:40:00,1029.0,2022-03-01 07:40:00,1026.0,2022-03-01 01:30:00,21.2,21.5,2022-03-01 13:15:00,2022-03-01 04:45:00,2022-03-01 09:45:00,,,,,,,,,,20.1,61.6,0.0
2022-03-02 23:59:59,9.0,78.1,1022.9,5.1,226.9,0.5,2.4,2.4,39.7,755.9,15.7,2.7,94.3,2022-03-02 07:10:00,52.6,2022-03-02 15:25:00,1027.0,2022-03-02 00:05:00,1020.0,2022-03-02 14:15:00,22.9,217.7,2022-03-02 15:25:00,2022-03-02 05:15:00,2022-03-02 15:20:00,,,,,,,,,,18.5,90.4,0.0
2022-03-03 23:59:59,8.8,78.6,1017.6,6.2,223.8,0.1,0.2,2.6,39.9,800.0,15.8,3.3,95.9,2022-03-03 07:00:00,49.5,2022-03-03 13:40:00,1022.0,2022-03-03 00:25:00,1014.0,2022-03-03 17:15:00,21.2,59.0,2022-03-03 13:40:00,2022-03-03 06:45:00,2022-03-03 10:55:00,,,,,,,,,,17.8,83.4,0.0
2022-03-04 23:59:59,9.5,81.1,1016.3,6.1,214.0,0.9,7.4,10.0,47.3,821.0,15.6,4.9,95.0,2022-03-04 23:45:00,50.7,2022-03-04 12:20:00,1019.0,2022-03-04 23:10:00,1015.0,2022-03-04 01:10:00,24.3,59.3,2022-03-04 12:25:00,2022-03-04 00:00:00,2022-03-04 11:50:00,,,,,,,,,,17.8,81.0,0.0
2022-03-05 23:59:59,7.8,86.2,1017.7,4.3,228.7,0.4,3.5,13.5,50.8,670.6,11.8,4.3,95.7,2022-03-05 01:10:00,64.3,2022-03-05 10:35:00,1019.0,2022-03-05 00:40:00,1016.0,2022-03-05 16:30:00,18.7,240.1,2022-03-05 10:45:00,2022-03-05 23:25:00,2022-03-05 06:35:00,,,,,,,,,,16.5,54.9,0.4
2022-03-06 23:59:59,6.8,87.5,1017.9,3.0,218.3,0.1,0.2,13.7,51.0,292.5,9.1,4.3,96.0,2022-03-06 02:00:00,69.1,2022-03-06 15:00:00,1020.0,2022-03-06 21:55:00,1017.0,2022-03-06 02:25:00,14.5,232.4,2022-03-06 14:55:00,2022-03-06 00:00:00,2022-03-06 00:10:00,,,,,,,,,,14.8,53.7,0.0
